country,year,𝚫g(K),gdp,name,value,class
Czechia,2016,0.020880968092521355,479764428838.536,𝝋,1.0208223096056575,Savings/Investment
Czechia,2017,-0.001198323605169034,504562447993.19147,θ,-0.38282797209341407,Consumption
Czechia,2017,-0.001198323605169034,504562447993.19147,𝝋,1.3828279720934082,Consumption
Czechia,2017,-0.001198323605169034,504562447993.19147,θ,-4.058102463374973,Savings/Investment
Czechia,2017,-0.001198323605169034,504562447993.19147,𝝋,5.058102463374967,Savings/Investment
Czechia,2018,-0.026469055905567074,520809917090.2122,θ,-0.03539256940721403,Consumption
Czechia,2018,-0.026469055905567074,520809917090.2122,𝝋,1.0353925694072135,Consumption
Czechia,2018,-0.026469055905567074,520809917090.2122,θ,0.06632792313536959,Savings/Investment
Czechia,2018,-0.026469055905567074,520809917090.2122,𝝋,0.9336720768646305,Savings/Investment
Czechia,2019,-0.003239238265128345,536589412108.4955,θ,0.45351502393244814,Consumption
Czechia,2019,-0.003239238265128345,536589412108.4955,𝝋,0.5464849760675594,Consumption
Czechia,2019,-0.003239238265128345,536589412108.4955,θ,0.41500519576373285,Savings/Investment
Czechia,2019,-0.003239238265128345,536589412108.4955,𝝋,0.5849948042362667,Savings/Investment
Czechia,2020,0.007965451434355866,507061165336.3941,θ,1.4814279074234151,Consumption
Czechia,2020,0.007965451434355866,507061165336.3941,𝝋,-0.4814279074234147,Consumption
Czechia,2020,0.007965451434355866,507061165336.3941,θ,-0.34040875319820724,Savings/Investment
Czechia,2020,0.007965451434355866,507061165336.3941,𝝋,1.3404087531982067,Savings/Investment
Czechia,2021,-0.023233546247872633,525076891870.9484,θ,-0.139838359603366,Consumption
Czechia,2021,-0.023233546247872633,525076891870.9484,𝝋,1.1398383596033659,Consumption
Czechia,2021,-0.023233546247872633,525076891870.9484,θ,-0.13267968380382958,Savings/Investment
Czechia,2021,-0.023233546247872633,525076891870.9484,𝝋,1.1326796838038296,Savings/Investment
Côte d’Ivoire,1997,0.2657536915827543,80619350171.01802,θ,5.615222129855538,Consumption
Côte d’Ivoire,1997,0.2657536915827543,80619350171.01802,𝝋,-4.61522212985554,Consumption
Côte d’Ivoire,1997,0.2657536915827543,80619350171.01802,θ,0.5264815215701121,Savings/Investment
Côte d’Ivoire,1997,0.2657536915827543,80619350171.01802,𝝋,0.4735184784298881,Savings/Investment
Côte d’Ivoire,1998,-0.692778141629335,84056817292.90485,θ,-1.9833901793824218,Consumption
Côte d’Ivoire,1998,-0.692778141629335,84056817292.90485,𝝋,2.983390179382422,Consumption
Côte d’Ivoire,1998,-0.692778141629335,84056817292.90485,θ,0.2798036481758996,Savings/Investment
Côte d’Ivoire,1998,-0.692778141629335,84056817292.90485,𝝋,0.7201963518241006,Savings/Investment
Côte d’Ivoire,1999,-0.14656973520693528,85037557079.26617,θ,-1.247665634029237,Consumption
Côte d’Ivoire,1999,-0.14656973520693528,85037557079.26617,𝝋,2.2476656340292367,Consumption
Côte d’Ivoire,1999,-0.14656973520693528,85037557079.26617,θ,0.37445840675244985,Savings/Investment
Côte d’Ivoire,1999,-0.14656973520693528,85037557079.26617,𝝋,0.62554159324755,Savings/Investment
Côte d’Ivoire,2000,0.04892080150771451,84811672116.81749,θ,-2.567751226482082,Consumption
Côte d’Ivoire,2000,0.04892080150771451,84811672116.81749,𝝋,3.5677512264820814,Consumption
Côte d’Ivoire,2000,0.04892080150771451,84811672116.81749,θ,-1.3137103927389528,Savings/Investment
Côte d’Ivoire,2000,0.04892080150771451,84811672116.81749,𝝋,2.3137103927389524,Savings/Investment
Denmark,1997,-0.011934933775549633,287720844526.7502,θ,-1.7956474621415457,Consumption
Denmark,1997,-0.011934933775549633,287720844526.7502,𝝋,2.795647462141548,Consumption
Denmark,1997,-0.011934933775549633,287720844526.7502,θ,-0.1083807750432868,Savings/Investment
Denmark,1997,-0.011934933775549633,287720844526.7502,𝝋,1.108380775043288,Savings/Investment
Denmark,1998,-0.008153134218638322,293132630909.89075,θ,-1.8645364412440923,Consumption
Denmark,1998,-0.008153134218638322,293132630909.89075,𝝋,2.864536441244094,Consumption
Denmark,1998,-0.008153134218638322,293132630909.89075,θ,0.43404662277480616,Savings/Investment
Denmark,1998,-0.008153134218638322,293132630909.89075,𝝋,0.5659533772251921,Savings/Investment
Denmark,1999,0.0345335509335267,301182570470.5221,θ,0.5042338384850586,Consumption
Denmark,1999,0.0345335509335267,301182570470.5221,𝝋,0.4957661615149422,Consumption
Denmark,1999,0.0345335509335267,301182570470.5221,θ,0.14694945806635842,Savings/Investment
Denmark,1999,0.0345335509335267,301182570470.5221,𝝋,0.8530505419336412,Savings/Investment
Denmark,2000,-0.029100790475555777,313022669224.5684,θ,-0.8956550542157434,Consumption
Denmark,2000,-0.029100790475555777,313022669224.5684,𝝋,1.8956550542157444,Consumption
Denmark,2000,-0.029100790475555777,313022669224.5684,θ,-0.10598145574879166,Savings/Investment
Denmark,2000,-0.029100790475555777,313022669224.5684,𝝋,1.1059814557487913,Savings/Investment
Denmark,2001,-0.06404675023696943,315364481908.14923,θ,-0.26329193351404273,Consumption
Denmark,2001,-0.06404675023696943,315364481908.14923,𝝋,1.2632919335140418,Consumption
Denmark,2001,-0.06404675023696943,315364481908.14923,θ,0.02526197248323238,Savings/Investment
Denmark,2001,-0.06404675023696943,315364481908.14923,𝝋,0.9747380275167677,Savings/Investment
Denmark,2002,-0.008841493548700315,318407808225.19666,θ,0.2870028020416898,Consumption
Denmark,2002,-0.008841493548700315,318407808225.19666,𝝋,0.7129971979583194,Consumption
Denmark,2002,-0.008841493548700315,318407808225.19666,θ,0.3684335580949793,Savings/Investment
Denmark,2002,-0.008841493548700315,318407808225.19666,𝝋,0.6315664419050209,Savings/Investment
Denmark,2003,0.027787508114814414,320766901206.7122,θ,-0.11500904931071855,Consumption
Denmark,2003,0.027787508114814414,320766901206.7122,𝝋,1.1150090493107199,Consumption
Denmark,2003,0.027787508114814414,320766901206.7122,θ,-0.06306597962081108,Savings/Investment
Denmark,2003,0.027787508114814414,320766901206.7122,𝝋,1.0630659796208113,Savings/Investment
Denmark,2004,0.052458428958728806,330142584394.1142,θ,0.042519869026853334,Consumption
Denmark,2004,0.052458428958728806,330142584394.1142,𝝋,0.9574801309731469,Consumption
Denmark,2004,0.052458428958728806,330142584394.1142,θ,0.04593066278007122,Savings/Investment
Denmark,2004,0.052458428958728806,330142584394.1142,𝝋,0.9540693372199286,Savings/Investment
Denmark,2005,0.07840386712935908,340630499834.7661,θ,0.1349643951629667,Consumption
Denmark,2005,0.07840386712935908,340630499834.7661,𝝋,0.8650356048370328,Consumption
Denmark,2005,0.07840386712935908,340630499834.7661,θ,0.05162070318824399,Savings/Investment
Denmark,2005,0.07840386712935908,340630499834.7661,𝝋,0.9483792968117561,Savings/Investment
Denmark,2006,0.025693702961817444,353003670856.59296,θ,1.1207532250904086,Consumption
Denmark,2006,0.025693702961817444,353003670856.59296,𝝋,-0.12075322509040758,Consumption
Denmark,2006,0.025693702961817444,353003670856.59296,θ,-0.002107441849945256,Savings/Investment
Denmark,2006,0.025693702961817444,353003670856.59296,𝝋,1.0021074418499445,Savings/Investment
Denmark,2007,-0.09489245641033422,355465033293.67426,θ,-0.3453803568153157,Consumption
Denmark,2007,-0.09489245641033422,355465033293.67426,𝝋,1.3453803568153158,Consumption
Denmark,2007,-0.09489245641033422,355465033293.67426,θ,0.10292002195384337,Savings/Investment
Denmark,2007,-0.09489245641033422,355465033293.67426,𝝋,0.8970799780461564,Savings/Investment
Denmark,2008,-0.13033093386221495,357971050346.813,θ,-0.09969671168083417,Consumption
Denmark,2008,-0.13033093386221495,357971050346.813,𝝋,1.0996967116808343,Consumption
Denmark,2008,-0.13033093386221495,357971050346.813,θ,0.03786709711324772,Savings/Investment
Denmark,2008,-0.13033093386221495,357971050346.813,𝝋,0.9621329028867524,Savings/Investment
Denmark,2009,-0.02147742872963406,339368103454.0303,θ,0.32566637396444625,Consumption
Denmark,2009,-0.02147742872963406,339368103454.0303,𝝋,0.674333626035554,Consumption
Denmark,2009,-0.02147742872963406,339368103454.0303,θ,0.46920064124712774,Savings/Investment
Denmark,2009,-0.02147742872963406,339368103454.0303,𝝋,0.5307993587528722,Savings/Investment
Denmark,2010,0.048525874825623455,348357555366.9195,θ,-0.26834341276526813,Consumption
Denmark,2010,0.048525874825623455,348357555366.9195,𝝋,1.2683434127652686,Consumption
Denmark,2010,0.048525874825623455,348357555366.9195,θ,0.16690916873508224,Savings/Investment
Denmark,2010,0.048525874825623455,348357555366.9195,𝝋,0.8330908312649177,Savings/Investment
Denmark,2011,-8.220282536871622e-4,348644217232.4188,θ,1.4475897868235839,Consumption
Denmark,2011,-8.220282536871622e-4,348644217232.4188,𝝋,-0.4475897868235565,Consumption
Denmark,2011,-8.220282536871622e-4,348644217232.4188,θ,-3.9636810010612593,Savings/Investment
Denmark,2011,-8.220282536871622e-4,348644217232.4188,𝝋,4.9636810010612615,Savings/Investment
Denmark,2012,-0.01040008351460585,349342656966.7336,θ,0.29149458869397876,Consumption
Denmark,2012,-0.01040008351460585,349342656966.7336,𝝋,0.7085054113060224,Consumption
Denmark,2012,-0.01040008351460585,349342656966.7336,θ,-0.06519718529808502,Savings/Investment
Denmark,2012,-0.01040008351460585,349342656966.7336,𝝋,1.0651971852980846,Savings/Investment
Denmark,2013,0.06692876261880516,353410879415.8583,θ,-0.0705831929409837,Consumption
Denmark,2013,0.06692876261880516,353410879415.8583,𝝋,1.070583192940984,Consumption
Denmark,2013,0.06692876261880516,353410879415.8583,θ,0.09696976536297454,Savings/Investment
Denmark,2013,0.06692876261880516,353410879415.8583,𝝋,0.9030302346370254,Savings/Investment
Denmark,2014,0.00021672408566759949,360727216328.2283,θ,30.717464243360233,Consumption
Denmark,2014,0.00021672408566759949,360727216328.2283,𝝋,-29.717464243360297,Consumption
Denmark,2014,0.00021672408566759949,360727216328.2283,θ,17.637510619622425,Savings/Investment
Denmark,2014,0.00021672408566759949,360727216328.2283,𝝋,-16.637510619622432,Savings/Investment
Denmark,2015,0.047223507642622876,369177738949.27734,θ,0.11140142020400914,Consumption
Denmark,2015,0.047223507642622876,369177738949.27734,𝝋,0.8885985797959907,Consumption
Denmark,2015,0.047223507642622876,369177738949.27734,θ,-0.0048651766844684296,Savings/Investment
Denmark,2015,0.047223507642622876,369177738949.27734,𝝋,1.0048651766844685,Savings/Investment
Denmark,2016,-0.0496764623773266,381161210175.2511,θ,-0.2595700165686843,Consumption
Denmark,2016,-0.0496764623773266,381161210175.2511,𝝋,1.259570016568684,Consumption
Denmark,2016,-0.0496764623773266,381161210175.2511,θ,0.017006518697179267,Savings/Investment
Denmark,2016,-0.0496764623773266,381161210175.2511,𝝋,0.9829934813028207,Savings/Investment
Denmark,2017,0.071413205205976,391915910984.8596,θ,0.05982343482924199,Consumption
Denmark,2017,0.071413205205976,391915910984.8596,𝝋,0.9401765651707584,Consumption
Denmark,2017,0.071413205205976,391915910984.8596,θ,0.018933786615129393,Savings/Investment
Denmark,2017,0.071413205205976,391915910984.8596,𝝋,0.9810662133848707,Savings/Investment
Denmark,2018,-0.028262925652360993,399713396192.8504,θ,-0.4982014140337331,Consumption
Denmark,2018,-0.028262925652360993,399713396192.8504,𝝋,1.4982014140337332,Consumption
Denmark,2018,-0.028262925652360993,399713396192.8504,θ,0.10188667307515843,Savings/Investment
Denmark,2018,-0.028262925652360993,399713396192.8504,𝝋,0.898113326924842,Savings/Investment
Denmark,2019,-0.02795030698683878,405682866806.5752,θ,-0.44647914310017095,Consumption
Denmark,2019,-0.02795030698683878,405682866806.5752,𝝋,1.4464791431001711,Consumption
Denmark,2019,-0.02795030698683878,405682866806.5752,θ,-0.013237020824467236,Savings/Investment
Denmark,2019,-0.02795030698683878,405682866806.5752,𝝋,1.0132370208244672,Savings/Investment
Denmark,2020,-0.019635439821238596,395847635695.9709,θ,-0.4524411720951862,Consumption
Denmark,2020,-0.019635439821238596,395847635695.9709,𝝋,1.4524411720951869,Consumption
Denmark,2020,-0.019635439821238596,395847635695.9709,θ,0.2876580658187278,Savings/Investment
Denmark,2020,-0.019635439821238596,395847635695.9709,𝝋,0.712341934181272,Savings/Investment
Denmark,2021,0.11148285370276204,422941148977.1322,θ,-0.02410191242399413,Consumption
Denmark,2021,0.11148285370276204,422941148977.1322,𝝋,1.0241019124239943,Consumption
Denmark,2021,0.11148285370276204,422941148977.1322,θ,0.04448046229427972,Savings/Investment
Denmark,2021,0.11148285370276204,422941148977.1322,𝝋,0.9555195377057203,Savings/Investment
Denmark,2022,-0.1751726182093182,434492446598.0262,θ,-0.14847993853850225,Consumption
Denmark,2022,-0.1751726182093182,434492446598.0262,𝝋,1.1484799385385025,Consumption
Denmark,2022,-0.1751726182093182,434492446598.0262,θ,-0.045008996047747565,Savings/Investment
Denmark,2022,-0.1751726182093182,434492446598.0262,𝝋,1.0450089960477476,Savings/Investment
Dominican Republic,2007,2.3077506860137955,134407539036.17946,θ,-0.39079849466651767,Consumption
Dominican Republic,2007,2.3077506860137955,134407539036.17946,𝝋,1.3907984946665175,Consumption
Dominican Republic,2007,2.3077506860137955,134407539036.17946,θ,0.09991963077626244,Savings/Investment
Dominican Republic,2007,2.3077506860137955,134407539036.17946,𝝋,0.9000803692237377,Savings/Investment
Dominican Republic,2008,-2.389641136781868,138721308274.44278,θ,-0.8411774337402949,Consumption
Dominican Republic,2008,-2.389641136781868,138721308274.44278,𝝋,1.8411774337402946,Consumption
Dominican Republic,2008,-2.389641136781868,138721308274.44278,θ,0.1323645857513115,Savings/Investment
Dominican Republic,2008,-2.389641136781868,138721308274.44278,𝝋,0.8676354142486885,Savings/Investment
Dominican Republic,2009,-0.0783060979625279,140033745653.38794,θ,-0.6371845286898037,Consumption
Dominican Republic,2009,-0.0783060979625279,140033745653.38794,𝝋,1.6371845286898046,Consumption
Dominican Republic,2009,-0.0783060979625279,140033745653.38794,θ,0.2761964768881702,Savings/Investment
Dominican Republic,2009,-0.0783060979625279,140033745653.38794,𝝋,0.7238035231118297,Savings/Investment
Dominican Republic,2010,0.07426385965014479,151712233120.17993,θ,-0.7753061336614624,Consumption
Dominican Republic,2010,0.07426385965014479,151712233120.17993,𝝋,1.7753061336614626,Consumption
Dominican Republic,2010,0.07426385965014479,151712233120.17993,θ,0.10477609854585826,Savings/Investment
Dominican Republic,2010,0.07426385965014479,151712233120.17993,𝝋,0.8952239014541418,Savings/Investment
Dominican Republic,2011,-0.05614663708260556,156465853816.00317,θ,-0.5291721065459628,Consumption
Dominican Republic,2011,-0.05614663708260556,156465853816.00317,𝝋,1.5291721065459614,Consumption
Dominican Republic,2011,-0.05614663708260556,156465853816.00317,θ,0.34198903909613054,Savings/Investment
Dominican Republic,2011,-0.05614663708260556,156465853816.00317,𝝋,0.6580109609038693,Savings/Investment
Dominican Republic,2012,-0.010465730654922619,160717705208.77487,θ,-0.689894727252665,Consumption
Dominican Republic,2012,-0.010465730654922619,160717705208.77487,𝝋,1.6898947272526759,Consumption
Dominican Republic,2012,-0.010465730654922619,160717705208.77487,θ,-0.6028873087140626,Savings/Investment
Dominican Republic,2012,-0.010465730654922619,160717705208.77487,𝝋,1.602887308714063,Savings/Investment
Dominican Republic,2013,0.023642001292375654,168553154149.76898,θ,-0.5250072989779561,Consumption
Dominican Republic,2013,0.023642001292375654,168553154149.76898,𝝋,1.5250072989779628,Consumption
Dominican Republic,2013,0.023642001292375654,168553154149.76898,θ,0.199757086148935,Savings/Investment
Dominican Republic,2013,0.023642001292375654,168553154149.76898,𝝋,0.8002429138510653,Savings/Investment
Dominican Republic,2014,0.054719798602013064,180436908462.72327,θ,-0.15748326638482033,Consumption
Dominican Republic,2014,0.054719798602013064,180436908462.72327,𝝋,1.1574832663848178,Consumption
Dominican Republic,2014,0.054719798602013064,180436908462.72327,θ,0.28999559894020976,Savings/Investment
Dominican Republic,2014,0.054719798602013064,180436908462.72327,𝝋,0.7100044010597901,Savings/Investment
Dominican Republic,2015,0.035724719828931786,192935751614.791,θ,0.8810485577392161,Consumption
Dominican Republic,2015,0.035724719828931786,192935751614.791,𝝋,0.11895144226078354,Consumption
Dominican Republic,2015,0.035724719828931786,192935751614.791,θ,0.4643558671692503,Savings/Investment
Dominican Republic,2015,0.035724719828931786,192935751614.791,𝝋,0.5356441328307494,Savings/Investment
Dominican Republic,2016,-0.003410960515534134,205783794844.52063,θ,-16.05781595401017,Consumption
Dominican Republic,2016,-0.003410960515534134,205783794844.52063,𝝋,17.057815954010138,Consumption
Dominican Republic,2016,-0.003410960515534134,205783794844.52063,θ,0.1524888401635331,Savings/Investment
Dominican Republic,2016,-0.003410960515534134,205783794844.52063,𝝋,0.8475111598364619,Savings/Investment
Ecuador,2009,-0.18958212925294127,183561126332.64972,θ,-0.5985380687124492,Consumption
Ecuador,2009,-0.18958212925294127,183561126332.64972,𝝋,1.5985380687124493,Consumption
Ecuador,2009,-0.18958212925294127,183561126332.64972,θ,0.36767720797983044,Savings/Investment
Ecuador,2009,-0.18958212925294127,183561126332.64972,𝝋,0.6323227920201697,Savings/Investment
Ecuador,2010,0.011736754485442032,190032236751.08356,θ,-5.939188304202609,Consumption
Ecuador,2010,0.011736754485442032,190032236751.08356,𝝋,6.939188304202623,Consumption
Ecuador,2010,0.011736754485442032,190032236751.08356,θ,-0.33673888465627355,Savings/Investment
Ecuador,2010,0.011736754485442032,190032236751.08356,𝝋,1.3367388846562716,Savings/Investment
Ecuador,2011,0.21821568760059157,204983976276.8145,θ,-0.3074299755349093,Consumption
Ecuador,2011,0.21821568760059157,204983976276.8145,𝝋,1.3074299755349086,Consumption
Ecuador,2011,0.21821568760059157,204983976276.8145,θ,0.28763600146708856,Savings/Investment
Ecuador,2011,0.21821568760059157,204983976276.8145,𝝋,0.7123639985329115,Savings/Investment
Ecuador,2012,-0.22183816749938393,216549382017.9267,θ,-0.6403393326578417,Consumption
Ecuador,2012,-0.22183816749938393,216549382017.9267,𝝋,1.6403393326578415,Consumption
Ecuador,2012,-0.22183816749938393,216549382017.9267,θ,0.08452507614007167,Savings/Investment
Ecuador,2012,-0.22183816749938393,216549382017.9267,𝝋,0.9154749238599283,Savings/Investment
Ecuador,2013,0.07035260890277806,227261026796.17453,θ,-1.0164235123737437,Consumption
Ecuador,2013,0.07035260890277806,227261026796.17453,𝝋,2.016423512373742,Consumption
Ecuador,2013,0.07035260890277806,227261026796.17453,θ,0.12228971119319622,Savings/Investment
Ecuador,2013,0.07035260890277806,227261026796.17453,𝝋,0.8777102888068038,Savings/Investment
Ecuador,2014,-0.03441758841145097,235871662796.24036,θ,-0.659168925313086,Consumption
Ecuador,2014,-0.03441758841145097,235871662796.24036,𝝋,1.6591689253130817,Consumption
Ecuador,2014,-0.03441758841145097,235871662796.24036,θ,-0.13280368541973556,Savings/Investment
Ecuador,2014,-0.03441758841145097,235871662796.24036,𝝋,1.1328036854197359,Savings/Investment
Ecuador,2015,-0.05327412677407426,236104589698.93018,θ,0.3726970819580292,Consumption
Ecuador,2015,-0.05327412677407426,236104589698.93018,𝝋,0.6273029180419732,Consumption
Ecuador,2015,-0.05327412677407426,236104589698.93018,θ,0.8812523065542983,Savings/Investment
Ecuador,2015,-0.05327412677407426,236104589698.93018,𝝋,0.11874769344570155,Savings/Investment
Ecuador,2016,0.04999415578073336,233209066173.5506,θ,-0.13993263155939253,Consumption
Ecuador,2016,0.04999415578073336,233209066173.5506,𝝋,1.1399326315593958,Consumption
Ecuador,2016,0.04999415578073336,233209066173.5506,θ,0.32900060617048316,Savings/Investment
Ecuador,2016,0.04999415578073336,233209066173.5506,𝝋,0.6709993938295167,Savings/Investment
Ecuador,2017,0.031940986055746114,238732287865.81625,θ,-0.2939769076899352,Consumption
Ecuador,2017,0.031940986055746114,238732287865.81625,𝝋,1.2939769076899323,Consumption
Ecuador,2017,0.031940986055746114,238732287865.81625,θ,-0.02231385929138017,Savings/Investment
Ecuador,2017,0.031940986055746114,238732287865.81625,𝝋,1.0223138592913803,Savings/Investment
Ecuador,2018,0.053319226177163996,241810402682.00208,θ,0.65882556290850125,Consumption
Ecuador,2018,0.053319226177163996,241810402682.00208,𝝋,0.34117443709149886,Consumption
Ecuador,2018,0.053319226177163996,241810402682.00208,θ,-0.13072287736357188,Savings/Investment
Ecuador,2018,0.053319226177163996,241810402682.00208,𝝋,1.1307228773635718,Savings/Investment
Ecuador,2019,-0.06187432608522845,241839789075.50345,θ,-1.5896413649243701,Consumption
Ecuador,2019,-0.06187432608522845,241839789075.50345,𝝋,2.5896413649243706,Consumption
Ecuador,2019,-0.06187432608522845,241839789075.50345,θ,0.17925939581673297,Savings/Investment
Ecuador,2019,-0.06187432608522845,241839789075.50345,𝝋,0.8207406041832671,Savings/Investment
Ecuador,2020,-0.12036260947220218,223006052862.10843,θ,-0.7493608045456173,Consumption
Ecuador,2020,-0.12036260947220218,223006052862.10843,𝝋,1.7493608045456168,Consumption
Ecuador,2020,-0.12036260947220218,223006052862.10843,θ,0.3791780369538066,Savings/Investment
Ecuador,2020,-0.12036260947220218,223006052862.10843,𝝋,0.6208219630461935,Savings/Investment
Egypt,1998,-0.37517586307356393,609490018485.2212,θ,-1.286245048117865,Consumption
Egypt,1998,-0.37517586307356393,609490018485.2212,𝝋,2.2862450481178644,Consumption
Egypt,1998,-0.37517586307356393,609490018485.2212,θ,0.3221998569048795,Savings/Investment
Egypt,1998,-0.37517586307356393,609490018485.2212,𝝋,0.6778001430951205,Savings/Investment
Egypt,1999,0.33704898967278923,646385752024.21875,θ,-1.797987389630842,Consumption
Egypt,1999,0.33704898967278923,646385752024.21875,𝝋,2.7979873896308423,Consumption
Egypt,1999,0.33704898967278923,646385752024.21875,θ,-0.04098427107420251,Savings/Investment
Egypt,1999,0.33704898967278923,646385752024.21875,𝝋,1.0409842710742025,Savings/Investment
Egypt,2000,0.049802696357131415,687560298408.5562,θ,9.31562944549636,Consumption
Egypt,2000,0.049802696357131415,687560298408.5562,𝝋,-8.315629445496363,Consumption
Egypt,2000,0.049802696357131415,687560298408.5562,θ,0.23260257459050562,Savings/Investment
Egypt,2000,0.049802696357131415,687560298408.5562,𝝋,0.767397425409494,Savings/Investment
Egypt,2001,-0.09555335623037337,711866520434.9849,θ,-6.19215400640637,Consumption
Egypt,2001,-0.09555335623037337,711866520434.9849,𝝋,7.192154006406371,Consumption
Egypt,2001,-0.09555335623037337,711866520434.9849,θ,-0.1264992914802529,Savings/Investment
Egypt,2001,-0.09555335623037337,711866520434.9849,𝝋,1.126499291480253,Savings/Investment
Egypt,2002,-0.03378975549237084,728882070961.6777,θ,-9.734817019070023,Consumption
Egypt,2002,-0.03378975549237084,728882070961.6777,𝝋,10.734817019070013,Consumption
Egypt,2002,-0.03378975549237084,728882070961.6777,θ,1.2721448212157958,Savings/Investment
Egypt,2002,-0.03378975549237084,728882070961.6777,𝝋,-0.272144821215796,Savings/Investment
Egypt,2003,-0.03346883509543937,752158128326.9955,θ,-8.4244139654599,Consumption
Egypt,2003,-0.03346883509543937,752158128326.9955,𝝋,9.42441396545991,Consumption
Egypt,2003,-0.03346883509543937,752158128326.9955,θ,-1.826610910064867,Savings/Investment
Egypt,2003,-0.03346883509543937,752158128326.9955,𝝋,2.8266109100648675,Savings/Investment
Egypt,2004,0.036881213417231454,782938070073.8799,θ,2.7679375267680104,Consumption
Egypt,2004,0.036881213417231454,782938070073.8799,𝝋,-1.7679375267680124,Consumption
Egypt,2004,0.036881213417231454,782938070073.8799,θ,-0.9030015565823558,Savings/Investment
Egypt,2004,0.036881213417231454,782938070073.8799,𝝋,1.9030015565823566,Savings/Investment
Egypt,2005,0.08570831483567223,817948043790.85,θ,1.5810286218242289,Consumption
Egypt,2005,0.08570831483567223,817948043790.85,𝝋,-0.5810286218242253,Consumption
Egypt,2005,0.08570831483567223,817948043790.85,θ,-0.37655231459676614,Savings/Investment
Egypt,2005,0.08570831483567223,817948043790.85,𝝋,1.3765523145967662,Savings/Investment
Egypt,2006,0.04974093148524958,873928120590.8656,θ,4.368564205864032,Consumption
Egypt,2006,0.04974093148524958,873928120590.8656,𝝋,-3.368564205864033,Consumption
Egypt,2006,0.04974093148524958,873928120590.8656,θ,-0.13151163101611665,Savings/Investment
Egypt,2006,0.04974093148524958,873928120590.8656,𝝋,1.1315116310161168,Savings/Investment
Egypt,2007,-0.0489141176352883,935870810724.3793,θ,-4.999983570398726,Consumption
Egypt,2007,-0.0489141176352883,935870810724.3793,𝝋,5.999983570398726,Consumption
Egypt,2007,-0.0489141176352883,935870810724.3793,θ,0.2907082793224186,Savings/Investment
Egypt,2007,-0.0489141176352883,935870810724.3793,𝝋,0.7092917206775815,Savings/Investment
Egypt,2008,-0.09836641749398534,1002842999755.8809,θ,-1.57605183810198,Consumption
Egypt,2008,-0.09836641749398534,1002842999755.8809,𝝋,2.57605183810198,Consumption
Egypt,2008,-0.09836641749398534,1002842999755.8809,θ,0.21359800815197452,Savings/Investment
Egypt,2008,-0.09836641749398534,1002842999755.8809,𝝋,0.7864019918480256,Savings/Investment
Egypt,2009,-0.07366246562689215,1049711608897.3646,θ,-0.5351482680673619,Consumption
Egypt,2009,-0.07366246562689215,1049711608897.3646,𝝋,1.535148268067362,Consumption
Egypt,2009,-0.07366246562689215,1049711608897.3646,θ,0.9657751100529653,Savings/Investment
Egypt,2009,-0.07366246562689215,1049711608897.3646,𝝋,0.03422488994703463,Savings/Investment
Egypt,2010,-0.008308486932316936,1103743054814.0146,θ,-2.7851064142235122,Consumption
Egypt,2010,-0.008308486932316936,1103743054814.0146,𝝋,3.7851064142235074,Consumption
Egypt,2010,-0.008308486932316936,1103743054814.0146,θ,-0.3076001306398803,Savings/Investment
Egypt,2010,-0.008308486932316936,1103743054814.0146,𝝋,1.307600130639879,Savings/Investment
Egypt,2011,-0.010032430196219112,1123220342208.3958,θ,-0.6082646526325198,Consumption
Egypt,2011,-0.010032430196219112,1123220342208.3958,𝝋,1.608264652632522,Consumption
Egypt,2011,-0.010032430196219112,1123220342208.3958,θ,2.020684810258633,Savings/Investment
Egypt,2011,-0.010032430196219112,1123220342208.3958,𝝋,-1.0206848102586323,Savings/Investment
Egypt,2012,0.005372601577877056,1148223958692.581,θ,-6.32958835532284,Consumption
Egypt,2012,0.005372601577877056,1148223958692.581,𝝋,7.329588355322829,Consumption
Egypt,2012,0.005372601577877056,1148223958692.581,θ,-6.750091296445471,Savings/Investment
Egypt,2012,0.005372601577877056,1148223958692.581,𝝋,7.750091296445471,Savings/Investment
Egypt,2013,-0.027736895595638824,1173318626610.2725,θ,-0.5157740478548477,Consumption
Egypt,2013,-0.027736895595638824,1173318626610.2725,𝝋,1.515774047854849,Consumption
Egypt,2013,-0.027736895595638824,1173318626610.2725,θ,0.3918164169781002,Savings/Investment
Egypt,2013,-0.027736895595638824,1173318626610.2725,𝝋,0.6081835830218998,Savings/Investment
Egypt,2014,0.03848963927288236,1207531272503.498,θ,-0.9047862375778951,Consumption
Egypt,2014,0.03848963927288236,1207531272503.498,𝝋,1.9047862375778961,Consumption
Egypt,2014,0.03848963927288236,1207531272503.498,θ,-0.5769892591775434,Savings/Investment
Egypt,2014,0.03848963927288236,1207531272503.498,𝝋,1.5769892591775434,Savings/Investment
Egypt,2015,0.03336400760987905,1260325944198.7375,θ,0.3684615178652256,Consumption
Egypt,2015,0.03336400760987905,1260325944198.7375,𝝋,0.6315384821347765,Consumption
Egypt,2015,0.03336400760987905,1260325944198.7375,θ,0.2774180980682885,Savings/Investment
Egypt,2015,0.03336400760987905,1260325944198.7375,𝝋,0.7225819019317115,Savings/Investment
El Salvador,2016,0.07202594788897698,64636192885.72874,θ,-0.8117473531556956,Consumption
El Salvador,2016,0.07202594788897698,64636192885.72874,𝝋,1.811747353155694,Consumption
